GaiaDR3Id,Gaia-RA,Gaia-DEC,Gaia-G,Gaia-BP,Gaia-RP,plx,plx-err,pmra,pmra-err,pmdec,pmdec-err,ellr,Flamesfield,SpecName,N-Spec,combSN,aveVel,vel-err,vel-var,aveFeH,feh-err,feh-var,z,mem,feh-rel
5027172495989238912,15.5764034959,-33.6976948801,19.8671,20.4526,19.3665,-0.4125,0.4014,0.356,0.398,0.469,0.277,0.4554,2018.asa.c11,AS5447,1,19.82,117.81,1.17,0.0,-1.14,0.15,0.0,7.830,m,0
5027197239297606144,15.57825573,-33.604322043,17.4908,18.0927,16.7642,-0.011,0.0986,0.125,0.09,-0.092,0.068,0.497,2018.asa.c11,AS2068,3,92.45,118.84,0.193,0.873,-2.29,0.03,0.053,1.540,m,0
5027173565437871744,15.5807478575,-33.6352226492,18.9937,19.4858,18.3841,0.0481,0.2441,-0.046,0.23,-0.347,0.161,0.4819,2018.asa.c11,AS2118,3,36.52,107.2,0.461,1.231,-1.72,0.073,0.097,2.992,m,0
5027173458062021504,15.5814428198,-33.655976238,19.2503,19.7257,18.7064,-0.057,0.2836,-0.343,0.292,0.078,0.189,0.4731,2018.asa.c11,AS0390,1,30.0,94.66,0.81,0.0,-2.4,0.132,0.0,2.874,m,0
5027171843154093952,15.5855070087,-33.7374329815,19.0674,19.5443,18.473,0.1244,0.2276,0.126,0.211,-0.099,0.159,0.4577,2018.asa.c11,AS1414,1,32.03,83.88,0.78,0.0,-2.25,0.112,0.0,0.566,m,0
5027172225408079872,15.5984487172,-33.7289402119,16.5738,17.3029,15.7479,0.0761,0.0531,0.127,0.046,-0.174,0.036,0.4691,2018.asa.c11,AS0018,1,142.74,106.64,0.12,0.0,-2.11,0.019,0.0,1.657,m,0
5027153499350674688,15.5991263853,-33.9228893239,17.6094,18.2508,16.8643,-0.0859,0.0856,0.129,0.076,-0.095,0.061,0.5339,2006.gb101,scl050_09_,1,25.49,115.47,0.46,0.0,-1.55,0.107,0.0,2.535,m,0
5027157244562155392,15.6003868619,-33.8613372526,17.5781,18.1744,16.8439,0.1136,0.0948,0.055,0.085,-0.164,0.067,0.4981,2006.gb101,scl037_03_,3,29.64,105.85,0.403,4.748,-2.03,0.085,0.133,1.716,m,0
5027172667788023808,15.6055244494,-33.6639719114,17.4408,18.0262,16.7118,0.0776,0.096,0.201,0.08,-0.162,0.062,0.49,2018.asa.c11,AS2067,3,102.92,101.43,0.17,0.684,-2.12,0.026,0.076,2.248,m,0
5027196994482871808,15.607633037,-33.6213812335,18.9891,19.4686,18.3693,0.1771,0.2472,0.062,0.224,-0.31,0.165,0.5111,2018.asa.c11,AS2117,3,31.91,118.14,0.598,4.641,-2.04,0.089,0.49,1.413,m,0
5027159817245594496,15.6168698649,-33.7629612536,19.1807,19.646,18.5669,0.4145,0.2472,-0.11,0.24,0.082,0.178,0.4841,2018.asa.c11,AS2127,2,29.33,122.34,0.604,10.356,-1.5,0.085,0.027,6.517,m,0
5027159718463315968,15.6180044509,-33.7889203018,17.5368,18.2008,16.8668,0.1042,0.0919,0.032,0.077,-0.103,0.061,0.4881,2018.asa.c11,AS2085,4,89.88,119.04,0.171,1.071,-1.93,0.027,0.078,3.071,m,0
5027202771215518208,15.6342401679,-33.4655167482,18.855,19.3637,18.2148,0.0055,0.2535,0.21,0.238,-0.248,0.155,0.6495,2018.asa.c11,AS0284,1,28.13,120.11,0.68,0.0,-1.72,0.107,0.0,0.387,m,0
5027258704573225088,15.6385097216,-33.2370950117,18.0349,18.5489,17.3837,-0.0578,0.1395,0.037,0.096,-0.082,0.078,0.9032,2007.gb220,scl021_06_,1,43.48,105.17,0.56,0.0,-2.49,0.081,0.0,1.161,m,0
5027195963690669568,15.6413099891,-33.6499894211,17.5991,18.2239,16.9,-0.0394,0.1024,0.09,0.09,-0.025,0.068,0.5253,2018.asa.c11,AS0075,1,83.03,100.65,0.25,0.0,-2.43,0.039,0.0,4.859,m,0
5027151983224592384,15.64463344,-34.0130107439,17.6279,18.2766,16.8671,-0.0417,0.0985,-0.055,0.073,-0.195,0.066,0.635,2006.gb101,scl064_09_,1,29.36,120.41,0.52,0.0,-1.01,0.09,0.0,5.840,m,0
5027158511575379456,15.6486220632,-33.8485225617,19.6447,20.2012,19.125,-0.1053,0.338,-0.443,0.327,0.15,0.239,0.5295,2018.asa.c11,AS5210,1,20.91,116.91,0.94,0.0,-1.24,0.142,0.0,3.486,m,0
5027196272928347264,15.6525222958,-33.6336156376,18.0838,18.6576,17.378,0.1757,0.1378,0.155,0.121,-0.097,0.091,0.5418,2018.asa.c11,AS2089,3,62.82,103.51,0.25,0.633,-2.12,0.042,0.131,3.161,m,0
5027197720333981568,15.6619415897,-33.5542437577,17.495,18.0795,16.7683,-0.1185,0.0997,-0.012,0.087,-0.048,0.064,0.5965,2018.asa.c11,AS0069,1,92.56,117.66,0.24,0.0,-2.58,0.037,0.0,4.168,m,0
5026387552061800320,15.6632994067,-34.3027066376,17.8275,18.4117,17.1272,0.0712,0.1181,0.08,0.084,-0.095,0.075,0.9589,2007.gb205,scl028_09_,1,41.04,104.69,0.44,0.0,-2.06,0.072,0.0,1.372,m,0
5027210635299228160,15.6717597616,-33.3085621331,18.2038,18.7342,17.519,0.1231,0.1516,-0.215,0.106,-0.075,0.091,0.8384,2007.gb220,scl024tor_,1,33.46,105.97,0.77,0.0,-2.71,0.123,0.0,10.260,m,0
5027196792621046656,15.6750027864,-33.5903330177,17.4624,18.0814,16.7225,0.0659,0.0969,0.231,0.087,-0.22,0.063,0.5833,2018.asa.c11,AS1022,1,76.96,83.68,0.2,0.0,-1.97,0.037,0.0,2.396,m,0
5027202633776565120,15.6817381859,-33.4595448745,18.2305,18.7983,17.5418,0.2682,0.1725,0.104,0.142,-0.29,0.103,0.6888,2018.asa.c11,AS0133,1,43.55,114.19,0.4,0.0,-1.87,0.068,0.0,3.570,m,0
5027159130050767616,15.6839884938,-33.789306174,18.2112,18.7221,17.572,0.029,0.1302,-0.038,0.113,-0.009,0.093,0.5423,2018.asa.c11,AS2217,2,56.09,110.31,0.328,0.252,-2.49,0.054,0.127,3.442,m,0
5027159443585409664,15.6884977276,-33.7768438135,16.0648,16.8469,15.1871,-0.05,0.0412,0.124,0.036,-0.122,0.031,0.5446,2018.asa.c11,AS0001,1,97.74,128.71,0.16,0.0,-3.09,0.038,0.0,4.474,m,0
5026401326020607488,15.689565143,-34.0372797685,18.0216,18.5438,17.3559,0.0043,0.1155,-0.008,0.095,-0.098,0.088,0.6836,2006.gb101,scl068-15_,1,16.9,115.85,0.72,0.0,-2.21,0.186,0.0,1.546,m,0
5027184006501655936,15.7073923711,-33.6772283021,17.9758,18.5242,17.2812,0.1976,0.1316,0.175,0.115,-0.164,0.091,0.5711,2004.Scl14a,scl_14_024,3,54.79,117.17,0.296,0.455,-2.1,0.053,0.015,2.406,m,0
5027198059634811648,15.728108461,-33.5846889441,19.5866,20.0874,19.0044,0.6663,0.4023,-0.461,0.484,-0.153,0.265,0.6294,2004.Scl14a,scl_14_069,2,16.25,109.38,1.264,3.049,-2.1,0.222,0.191,5.343,m,0
5027156145051006208,15.732093356,-33.8079443239,19.7187,20.1639,19.1482,-0.1936,0.4213,-0.25,0.418,-0.457,0.299,0.5848,2018.asa.c11,AS5293,1,22.0,114.05,1.03,0.0,-1.87,0.151,0.0,3.365,m,0
5027198098291105280,15.7421833771,-33.5762687701,17.7501,18.3163,17.0338,-0.0995,0.1189,0.151,0.104,-0.234,0.077,0.6458,2004.Scl14a,scl_14_023,3,104.47,114.74,0.175,0.339,-2.17,0.028,0.1,2.419,m,0
5026396893614316288,15.7496592546,-34.1249104318,18.8635,19.3096,18.2359,0.1702,0.1967,0.3,0.156,-0.075,0.139,0.8002,2007.gb207,scl040_25_,1,15.27,121.1,1.31,0.0,-2.13,0.218,0.0,3.151,m,0
5027186308604269952,15.7502300103,-33.60218113,18.6773,19.2229,18.0271,0.1382,0.2203,0.18,0.196,-0.222,0.149,0.6377,2004.Scl14a,scl_14_045,3,57.66,112.76,0.332,1.441,-1.93,0.052,0.057,0.456,m,0
5027179642814571392,15.7577457585,-33.7915816562,18.31,18.8071,17.6472,0.2814,0.1642,0.435,0.132,-0.196,0.106,0.6034,2004.Scl14a,scl_14_046,3,34.9,123.95,0.521,1.009,-1.98,0.086,0.099,8.307,m,0
5027210875817406464,15.7647881167,-33.2804201317,18.906,19.4146,18.2889,0.0945,0.2214,0.361,0.158,-0.235,0.131,0.9273,2007.gb220,scl033tor_,1,24.5,115.5,1.02,0.0,-2.32,0.148,0.0,2.800,m,0
5027179848973096832,15.7723391745,-33.753904199,19.3749,19.8087,18.8085,0.1883,0.3206,-0.008,0.312,-0.434,0.217,0.6138,2004.Scl14a,scl_14_072,2,20.58,95.51,0.863,1.426,-2.01,0.159,0.148,2.449,m,0
5027183731623796992,15.7796333081,-33.6576835322,19.1665,19.6435,18.5521,-0.0017,0.2758,-0.354,0.296,-0.344,0.205,0.6379,2004.Scl14a,scl_14_065,3,39.96,97.9,0.523,0.248,-2.06,0.082,0.175,5.640,m,0
5027186892719881088,15.7935174124,-33.5471607648,19.5075,19.8968,18.9206,0.0653,0.3731,-0.489,0.464,0.276,0.252,0.7051,2004.Scl14a,scl_14_067,2,20.64,118.02,0.931,1.008,-1.88,0.157,0.073,3.402,m,0
5027178547599982080,15.8054586806,-33.8337483326,16.5239,17.2898,15.6791,0.1536,0.0569,0.021,0.048,-0.171,0.038,0.6498,2004.Scl14a,scl_14_004,3,133.53,88.77,0.104,1.055,-2.05,0.02,0.029,10.510,m,0
5026396687455880192,15.8117699191,-34.1344247412,19.4061,19.9613,18.8772,0.2278,0.2821,0.433,0.232,-0.566,0.195,0.8444,2007.gb207,scl048tor_,1,15.02,119.02,1.49,0.0,-2.25,0.252,0.0,5.436,m,0
5027184968574396032,15.8198314631,-33.6512156019,19.7224,20.2116,19.1544,-1.0198,0.4681,-0.924,0.498,0.353,0.318,0.6738,2018.asa.c11,AS5313,1,16.55,112.38,1.31,0.0,-2.01,0.213,0.0,7.625,m,0
5027180025068729344,15.8219797421,-33.7432119755,17.6341,18.2297,16.9155,-0.161,0.1072,0.086,0.097,-0.215,0.074,0.6559,2004.Scl14a,scl_14_028,2,61.1,123.59,0.324,0.263,-2.19,0.049,0.026,3.928,m,0
5027178788118149504,15.827938007,-33.7878262032,17.0529,17.729,16.2815,0.0615,0.0758,-0.004,0.061,-0.143,0.05,0.6611,2004.Scl14a,scl_14_026,3,105.27,113.59,0.136,1.096,-1.83,0.025,0.044,3.874,m,0
5026403872937568640,15.8315543111,-33.9164461651,17.7052,18.2883,16.9802,0.0205,0.0994,0.207,0.086,-0.191,0.071,0.6995,2006.gb101,scl049-14_,1,27.25,106.24,0.47,0.0,-1.88,0.104,0.0,1.613,m,0
5027181910557569408,15.8322985006,-33.696198975,19.0796,19.5458,18.494,0.306,0.2779,0.299,0.281,-0.473,0.193,0.6713,2018.asa.c11,AS2204,2,26.37,127.54,0.761,2.611,-2.25,0.119,0.361,3.261,m,0
5027178715101613440,15.8392385945,-33.8042593892,19.409,19.8832,18.901,-0.2294,0.3395,0.205,0.324,0.032,0.219,0.6721,2004.Scl14a,scl_14_073,2,16.36,110.93,1.297,2.288,-2.13,0.221,0.238,1.829,m,0
5027186656498230272,15.8509663821,-33.5644675528,19.225,19.7196,18.5927,0.549,0.3335,0.185,0.384,-0.115,0.214,0.7405,2018.asa.c11,AS0382,1,20.09,116.99,0.88,0.0,-1.9,0.161,0.0,3.152,m,0
5026427306279135488,15.8575647504,-33.8999258625,16.6747,17.4067,15.8362,0.1026,0.0574,0.149,0.049,-0.238,0.042,0.7124,2006.gb101,scl047-14_,1,61.65,128.85,0.24,0.0,-2.22,0.046,0.0,5.339,m,0
5027181979277100544,15.8719232005,-33.6772212079,18.7619,19.2258,18.1556,0.2137,0.2244,-0.172,0.187,-0.22,0.142,0.7093,2018.asa.c11,AS0255,1,35.84,134.12,0.68,0.0,-2.2,0.094,0.0,4.718,m,0
5027181807478394624,15.8898806482,-33.682706221,19.1428,19.6151,18.5415,0.7235,0.2836,0.698,0.284,-0.365,0.184,0.723,2004.Scl14a,scl_14_061,2,22.59,109.86,0.774,0.44,-1.79,0.137,0.097,9.217,m,0
5026383493316299008,15.8993439442,-34.231573481,18.871,19.3941,18.2497,-0.1704,0.2083,0.278,0.161,-0.247,0.145,0.9877,2007.gb207,scl039tor_,1,18.95,115.14,0.94,0.0,-1.76,0.16,0.0,2.809,m,0
5027193352350763392,15.933410177,-33.4530549086,18.8178,19.3021,18.1547,-0.4244,0.2263,0.231,0.167,-0.043,0.139,0.8814,2007.gb203,scl026_25_,1,18.61,112.67,1.02,0.0,-1.77,0.163,0.0,5.574,m,0
5026382913497144704,15.9735952015,-34.2300549591,16.6347,17.4037,15.7897,-0.033,0.054,0.066,0.047,-0.086,0.042,1.0275,2007.gb207,scl002_25_,1,81.11,121.59,0.22,0.0,-1.94,0.033,0.0,3.364,m,0
5027187201957381504,16.0245111206,-33.6587306582,18.8512,19.3765,18.2644,-0.1195,0.236,-0.046,0.197,-0.172,0.155,0.8429,2004.Scl14a,scl_14_059,2,24.42,114.74,1.036,1.13,-1.88,0.13,0.27,0.957,m,0
5026405483548903552,16.1610736422,-34.1390527759,18.5114,19.0437,17.8382,0.1591,0.1519,-0.104,0.128,-0.28,0.119,1.0706,2007.gb207,scl030tor_,1,26.64,120.65,0.87,0.0,-2.01,0.117,0.0,4.906,m,0
5026433899052821760,16.2193114383,-33.7294948021,19.1667,19.6396,18.5378,-0.2527,0.3072,0.465,0.295,-0.477,0.206,0.9916,2007.gb200a,scl046_25_,2,16.58,114.82,1.514,5.223,-2.21,0.215,0.005,5.021,m,0
5027287811566668416,16.2804911649,-33.2994326808,19.1837,19.602,18.5867,-0.1485,0.2576,0.152,0.204,-0.008,0.178,1.267,2007.gb203,scl032tor_,1,15.09,116.12,1.72,0.0,-2.22,0.239,0.0,1.184,m,0
5003478570166024704,14.084396964,-33.1558951568,18.1223,18.6969,17.4292,-0.0095,0.1782,0.033,0.125,-0.014,0.203,1.0694,2007.gb201,scl013-10_,1,23.18,94.44,0.72,0.0,-1.48,0.12,0.0,0.966,m,1
5003389032982559488,14.1177306324,-33.6429214747,19.0927,19.5631,18.5161,-0.2727,0.2365,-0.054,0.225,0.455,0.314,0.7721,2006.gb103b,scl067_11_,3,17.23,125.85,1.525,7.206,-2.37,0.244,0.274,6.128,m,1
5003361064155476608,14.1456747546,-34.0805880022,19.267,19.6892,18.6815,-0.4479,0.3028,-0.114,0.274,-0.176,0.228,0.9811,2007.gb211,scl043-12_,1,9.75,105.93,1.78,0.0,-1.97,0.342,0.0,2.990,m,1
5003375289087228288,14.1644454881,-33.7711562616,18.8879,19.411,18.2298,0.1212,0.2148,0.117,0.187,-0.32,0.226,0.7548,2003.Scl11a,scl_11_065,3,17.37,109.98,1.083,3.963,-1.69,0.172,0.261,0.710,m,1
5003362537329733376,14.1724205002,-34.0021490363,19.1415,19.6156,18.4866,-0.2357,0.2698,0.02,0.207,-0.434,0.215,0.8913,2007.gb211,scl041_11_,1,9.88,88.31,1.89,0.0,-1.34,0.294,0.0,3.077,m,1
5003474412637664384,14.1896948561,-33.2045004638,19.0415,19.5151,18.4154,-0.0835,0.3432,0.205,0.205,-0.571,0.354,0.9636,2007.gb201,scl041_05_,1,9.76,118.19,2.12,0.0,-1.52,0.302,0.0,3.001,m,1
5003388100974592896,14.1913933777,-33.651790376,19.0157,19.4459,18.4448,0.2994,0.2333,-0.157,0.202,-0.306,0.31,0.7103,2006.gb103a,scl070_11_,4,20.81,97.97,1.129,4.323,-2.13,0.179,0.416,3.355,m,1
5003412088367009408,14.2613379884,-33.5990046468,19.429,19.8871,18.7544,-0.0938,0.3089,0.112,0.303,-0.442,0.304,0.6566,2006.gb103a,scl054_11_,2,13.81,107.73,1.479,2.903,-1.73,0.237,0.36,1.295,m,1
5003168443462075264,14.2933858366,-34.2280477061,19.7902,20.187,19.199,-1.3527,0.5158,0.423,0.432,-0.075,0.311,1.0423,2007.gb209,scl051_05_,1,8.88,116.19,1.84,0.0,-1.69,0.364,0.0,8.266,m,1
5003374842410634752,14.2951960113,-33.7510045906,19.7115,20.2035,19.149,0.0185,0.3545,0.597,0.331,-0.709,0.363,0.6383,2006.gb103b,scl091_11_,1,7.32,116.21,2.4,0.0,-0.87,0.394,0.0,6.201,m,1
5003398413192306560,14.3091424385,-33.7238124957,19.5838,20.1112,19.0015,0.1952,0.315,0.369,0.297,-0.111,0.304,0.6191,2006.gb103b,scl085_11_,1,8.45,135.73,2.49,0.0,-1.52,0.364,0.0,1.045,m,1
5003398241392463744,14.333573715,-33.7377222415,19.9299,20.3649,19.3519,0.5556,0.4134,-0.011,0.322,-0.18,0.376,0.602,2018.asa.outer,dr2-0764,1,13.44,105.66,1.55,0.0,-1.98,0.266,0.0,1.979,m,1
5003398859867749760,14.341819293,-33.7035584015,19.6469,20.0243,19.0995,0.0925,0.3368,-0.368,0.316,-0.207,0.332,0.5876,2006.gb103b,scl083_11_,1,8.54,120.24,3.01,0.0,-2.28,0.48,0.0,2.388,m,1
5003395630052349056,14.3759604191,-33.7383862289,19.5289,20.0502,19.03,0.003,0.3226,-0.113,0.319,0.005,0.259,0.5665,2006.gb103b,scl089_02_,1,8.76,102.16,2.85,0.0,-1.75,0.366,0.0,0.925,m,1
5003401471207951232,14.3930519548,-33.610332781,19.4797,20.0294,18.8978,0.3751,0.3192,-0.071,0.301,-0.405,0.282,0.5468,2006.gb103a,scl058_02_,2,15.63,138.2,1.337,2.945,-1.61,0.199,0.294,2.266,m,1
5003401161971383936,14.4288003501,-33.5846635891,19.3645,19.9567,18.7662,-0.6142,0.3168,0.241,0.294,0.04,0.235,0.525,2006.gb103a,scl049_02_,2,16.47,139.22,1.314,1.858,-1.99,0.229,0.485,4.695,m,1
5003395320814800384,14.4300777582,-33.7533913494,19.6338,20.1978,19.0213,-0.1082,0.3716,0.32,0.316,-0.104,0.261,0.5258,2006.gb103a,scl092_02_,2,12.88,115.85,1.545,0.12,-0.96,0.226,0.617,0.739,m,1
5003162121270328832,14.4503856848,-34.2033613823,19.5025,19.9439,18.8694,-0.3676,0.4179,-0.521,0.414,0.011,0.248,0.9246,2007.gb209,scl043_08_,1,12.3,112.88,2.3,0.0,-1.98,0.277,0.0,2.690,m,1
5003397382399093376,14.4633076954,-33.670232009,19.6221,19.935,19.145,-0.144,0.3026,0.193,0.302,-0.159,0.243,0.4823,2006.gb103a,scl078_02_,2,12.55,117.89,1.754,0.327,-2.32,0.339,0.185,0.424,m,1
5003162671026141312,14.4870329278,-34.1625111112,19.4379,19.986,18.8768,0.6072,0.3913,0.389,0.293,-0.46,0.227,0.8547,2007.gb209,scl041_08_,1,10.2,117.85,2.78,0.0,-1.89,0.325,0.0,3.661,m,1
5003397588557523840,14.5087372028,-33.6581904896,19.1948,19.6527,18.6118,0.2593,0.2489,0.104,0.24,0.054,0.175,0.4447,2006.gb103a,scl072_02_,4,19.4,92.92,0.899,3.844,-1.83,0.161,0.156,3.376,m,1
5003406968766090880,14.5166139314,-33.5685149093,19.4323,19.9451,18.8075,-0.1946,0.3133,0.124,0.331,-0.106,0.223,0.4632,2018.asa.c15,AS2268,3,16.82,111.55,1.056,0.809,-1.74,0.188,0.251,0.475,m,1
5003407655960931840,14.5328607678,-33.5220300171,19.651,20.0891,19.0788,-0.1586,0.4157,-0.019,0.42,-0.479,0.283,0.4783,2006.gb103b,scl036_02_,1,8.26,121.41,4.86,0.0,-1.18,0.356,0.0,2.096,m,1
5003201669329349376,14.5526716736,-33.9419310022,19.2532,19.7103,18.6895,-0.6692,0.2902,-0.169,0.213,0.201,0.171,0.5639,2007.gb208,scl190-17_,1,12.63,98.88,1.46,0.0,-2.1,0.274,0.0,8.002,m,1
5003157444051660672,14.5594554335,-34.3134428485,19.911,20.3467,19.4067,0.0682,0.5218,0.608,0.593,-0.541,0.362,1.0147,2007.gb209,scl061_05_,1,7.74,112.49,2.68,0.0,-2.41,0.642,0.0,1.158,m,1
5003422911684750592,14.5678585599,-33.3335622,19.225,19.6359,18.6426,-0.3916,0.3119,0.341,0.314,0.083,0.205,0.637,2006.gb108a,scl024_05_,2,11.37,111.47,1.991,4.409,-2.37,0.365,0.097,3.537,m,1
5027442632252088064,14.5764451364,-33.2604471315,19.4372,19.8823,18.8312,-0.5342,0.3661,-0.55,0.32,-0.514,0.269,0.7208,2003.Scl05b,scl_05_088,1,9.91,111.37,1.86,0.0,-2.06,0.356,0.0,8.574,m,1
5027443804777508608,14.5823577549,-33.2334517802,19.476,19.957,18.8771,0.6662,0.3789,0.339,0.283,-0.183,0.278,0.7523,2003.Scl05b,scl_05_089,1,10.91,104.16,2.65,0.0,-1.06,0.265,0.0,3.443,m,1
5003402948677787136,14.5913633352,-33.6148295281,19.8979,20.2751,19.2636,0.387,0.3957,0.079,0.369,-0.054,0.286,0.3861,2018.asa.c15,AS5488,1,12.97,101.4,1.3,0.0,-1.35,0.234,0.0,1.305,m,1
5003402570719671552,14.6114434615,-33.6572081783,19.5975,20.0779,18.9919,0.3571,0.3428,0.023,0.318,-0.312,0.232,0.3596,2018.asa.c15,AS5159,1,11.29,118.83,1.86,0.0,-2.01,0.31,0.0,1.447,m,1
5003402673798884864,14.6125777121,-33.6367665203,19.2091,19.6162,18.64,0.1746,0.2631,0.357,0.273,-0.258,0.175,0.3626,2018.asa.c15,AS1497,1,19.92,136.35,1.47,0.0,-2.9,0.3,0.0,1.055,m,1
5027443014503584000,14.6134847959,-33.2415023244,19.3481,19.8214,18.7318,0.0777,0.3434,0.319,0.289,-0.206,0.224,0.7319,2003.Scl05b,scl_05_087,1,10.69,96.89,2.36,0.0,-1.89,0.306,0.0,0.585,m,1
5003200260581697920,14.6138841636,-34.0218472061,16.8599,17.6919,15.9805,-0.0225,0.0699,-0.03,0.053,-0.135,0.04,0.6141,2007.gb208,scl022_08_,1,19.23,111.48,0.22,0.0,-2.92,0.204,0.0,6.107,m,1
5003409580106275840,14.6275069913,-33.4556887617,19.4723,19.9146,18.9261,-1.0608,0.3972,-0.278,0.41,-0.085,0.228,0.4757,2018.asa.c15,AS5006,1,13.55,114.84,1.85,0.0,-2.63,0.369,0.0,8.134,m,1
5003214824814925440,14.6314524263,-33.670689822,19.8199,19.9722,19.0292,0.176,0.376,-0.192,0.348,-0.06,0.258,0.3417,2018.asa.c15,AS5352,1,10.25,118.27,2.5,0.0,-2.12,0.369,0.0,1.169,m,1
5003188436535747200,14.6370274967,-34.0384107818,19.5449,20.0591,18.9742,-0.2019,0.3613,0.349,0.263,0.044,0.195,0.6213,2007.gb208,scl230-10_,1,10.83,78.06,2.14,0.0,-2.23,0.357,0.0,3.242,m,1
5003214863469019264,14.6406542498,-33.6614519097,19.9507,20.371,19.4041,0.0257,0.4952,0.277,0.406,0.082,0.298,0.3349,2018.asa.c15,AS5529,1,11.22,114.9,1.94,0.0,-1.65,0.287,0.0,1.196,m,1
5003202665763764480,14.6437539517,-33.9122091334,19.7359,20.1381,19.1761,-0.1804,0.3661,0.713,0.335,-0.254,0.215,0.4726,2007.gb208,scl277_02_,1,9.83,103.17,2.17,0.0,-1.41,0.309,0.0,4.612,m,1
5027429304967911680,14.6447589549,-33.3766115267,18.8293,19.2589,18.2445,-0.1307,0.2519,-0.167,0.195,0.107,0.151,0.5542,2006.gb108a,scl035_05_,2,13.96,94.87,1.084,1.815,-2.13,0.236,0.027,3.638,m,1
5003215344507232256,14.6486069922,-33.6326399457,19.7671,19.9586,18.9694,0.2817,0.4153,-0.217,0.404,-0.246,0.272,0.3348,2018.asa.c15,AS5356,1,11.51,105.65,1.47,0.0,-1.81,0.288,0.0,1.659,m,1
5003214657312100352,14.6506237605,-33.6738529433,16.8769,17.7122,16.0041,0.0203,0.0667,0.099,0.05,-0.174,0.042,0.3255,2018.asa.c14,AS0035,1,22.7,108.64,0.14,0.0,-2.93,0.174,0.0,0.137,m,1
5003213626518466816,14.661821842,-33.7375074891,18.9681,19.3927,18.3393,0.168,0.2016,0.014,0.164,-0.384,0.134,0.326,2003.Scl02a,scl_02_246,2,13.9,114.25,1.534,0.33,-1.63,0.221,0.378,3.958,m,1
5003404632303984768,14.6825279673,-33.589659325,19.1709,19.6469,18.6041,0.1554,0.2559,0.292,0.262,-0.239,0.164,0.3289,2006.gb108a,scl159tor_,1,9.1,96.51,2.43,0.0,-1.95,0.361,0.0,0.796,m,1
5003406728247994240,14.688600772,-33.439581028,19.2033,19.8085,18.6017,-0.3118,0.3331,0.43,0.369,-0.163,0.198,0.4627,2018.asa.c15,AS1492,1,9.96,105.87,1.67,0.0,-1.96,0.333,0.0,1.907,m,1
5003404666664468736,14.6902892586,-33.5860491757,19.007,19.4975,18.3851,-0.0804,0.2374,-0.229,0.202,-0.47,0.154,0.3257,2006.gb108a,scl157tor_,2,13.19,105.92,2.427,5.541,-2.25,0.282,0.318,11.690,m,1
5003204108870768256,14.6918266566,-33.8346295134,19.2273,19.6431,18.6752,0.0877,0.2464,0.243,0.213,-0.181,0.151,0.3641,2007.gb208,scl168_07_,1,12.65,115.59,1.42,0.0,-1.99,0.262,0.0,0.505,m,1
5027444388893155072,14.6941833966,-33.2206349805,20.0128,20.608,19.3732,-0.8779,0.5856,-0.192,0.396,0.192,0.354,0.737,2003.Scl05b,scl_05_128,1,9.05,78.36,3.25,0.0,-2.2,0.466,0.0,2.745,m,1
5003404804102660992,14.7139040202,-33.5548856812,19.0765,19.531,18.5148,0.0343,0.2428,0.289,0.207,-0.151,0.149,0.3331,2006.gb108a,scl130tor_,1,11.78,120.36,2.43,0.0,-2.35,0.324,0.0,0.998,m,1
5003210465422551936,14.7283046648,-33.7515828194,18.9981,19.5191,18.3676,-0.0147,0.2038,0.052,0.159,-0.093,0.126,0.2767,2018.asa.c15,AS1384,1,7.03,96.35,3.86,0.0,-1.21,0.407,0.0,0.293,m,1
5003215894261175808,14.7456805718,-33.6421716442,19.0862,19.5229,18.4956,0.2251,0.2329,0.207,0.215,0.012,0.146,0.2548,2003.Scl02b,scl_02_182,1,8.19,111.64,2.46,0.0,-0.92,0.342,0.0,3.576,m,1
5003184661258889216,14.7530226699,-34.0739800259,19.8646,20.2754,19.2661,0.0144,0.4743,-0.199,0.342,-0.108,0.255,0.6111,2007.gb208,scl343_06_,1,8.26,108.75,2.48,0.0,-1.91,0.423,0.0,0.824,m,1
5027426521829189120,14.7562636016,-33.3739997659,19.1396,19.6421,18.4836,-0.0493,0.3209,-0.138,0.309,0.247,0.173,0.5178,2006.gb108a,scl034_05_,1,10.58,84.92,1.56,0.0,-2.54,0.425,0.0,5.925,m,1
5027425044360445184,14.7616918989,-33.4468487765,19.7465,19.9603,19.0684,0.0335,0.509,0.683,0.545,-0.01,0.294,0.4238,2018.asa.c15,AS5326,1,10.11,102.28,1.97,0.0,-2.5,0.484,0.0,2.904,m,1
5027425074425267072,14.761852504,-33.4317854214,19.5429,20.0998,18.9445,-0.3598,0.4355,0.328,0.384,-0.407,0.236,0.4424,2018.asa.c15,AS5106,1,11.6,98.95,2.37,0.0,-2.15,0.32,0.0,3.044,m,1
5003210976523635712,14.7635300162,-33.7263222311,19.8797,20.3343,19.3545,0.9876,0.3806,-0.119,0.347,-0.411,0.233,0.2369,2018.asa.c15,AS5460,1,8.23,116.82,3.16,0.0,-2.16,0.483,0.0,8.125,m,1
5003216031700125184,14.7675712438,-33.6127102152,19.9366,20.3664,19.4917,0.6224,0.4526,0.458,0.407,-0.418,0.276,0.2538,2018.asa.c15,AS5512,1,13.88,109.61,1.95,0.0,-2.52,0.361,0.0,2.497,m,1
